district,LOR,street,LOR_2021,year,month,hour,weekday,category,accident_kind,accident_type,light_condition,car,pedestrian,motorcycle,goods_vehicle,others,road_condition,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
2,2020202.0,Rathaus Yorckstraße,2200208.0,2019,8,17,5,3,5,2,0,1,0,0,0,0,0,797898.3103,5825432.668,13.38926,52.49749
2,2050602.0,Samariterviertel,2500728.0,2019,5,22,4,3,0,6,2,0,1,0,0,0,0,802045.0249,5828039.686,13.45253,52.51858
3,3061126.0,Arnimplatz,3601141.0,2019,8,17,5,3,5,2,0,0,0,0,0,1,0,799216.4496,5832076.54,13.4146,52.55632
3,3040818.0,Pankow Süd,3400830.0,2019,5,18,4,2,5,3,0,1,0,0,0,0,0,800040.4483,5832914.222,13.42748,52.56337
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,10,13,7,3,3,6,0,0,0,0,0,0,0,799727.6727,5828567.224,13.41895,52.52458
11,11030721.0,Rüdigerstraße,11300722.0,2019,9,14,3,3,5,3,0,1,0,0,0,0,1,804068.2978,5827550.295,13.48181,52.51307
3,3020203.0,Blankenfelde,3200204.0,2019,8,16,5,3,5,2,0,1,0,0,0,0,0,796447.267,5840400.385,13.38133,52.63245
4,4030417.0,Schloßstraße,4300414.0,2019,5,17,4,3,2,7,0,1,0,0,0,0,0,791790.4806,5826582.608,13.30056,52.5111
6,6030501.0,Berlepschstraße,6300524.0,2019,12,8,6,3,5,3,0,1,0,0,0,0,0,788208.388,5817684.025,13.24023,52.43322
2,2050602.0,Samariterviertel,2500728.0,2019,6,15,3,3,5,2,0,1,0,0,0,0,0,802144.468,5827754.513,13.45373,52.51596
1,1011202.0,Unter den Linden Nord,1100206.0,2019,11,10,1,3,0,6,0,0,0,0,0,1,0,798289.2418,5827697.44,13.39704,52.51758
11,11030721.0,Rüdigerstraße,11300722.0,2019,9,7,3,3,5,2,0,1,0,1,0,0,0,804904.3765,5827465.101,13.49401,52.51184
2,2040503.0,Richard-Sorge-Viertel,2400522.0,2019,6,8,3,2,3,6,0,0,0,0,0,0,0,801872.0535,5827776.15,13.44975,52.51631
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,8,15,5,3,5,2,0,1,0,0,0,0,0,796420.8654,5826329.938,13.36836,52.50634
1,1011204.0,Leipziger Straße,1100207.0,2019,11,15,2,3,0,6,0,0,0,0,1,1,1,797750.0895,5826848.821,13.38835,52.51026
9,9010202.0,Köpenicker Landstraße,9100203.0,2019,4,13,3,3,5,3,0,1,0,0,0,0,0,804104.6469,5824365.095,13.47943,52.4845
2,2050602.0,Samariterviertel,2500728.0,2019,6,8,3,3,5,2,0,0,0,0,0,1,0,802124.7546,5828063.409,13.45372,52.51874
2,2050602.0,Samariterviertel,2500728.0,2019,11,15,4,3,5,2,1,1,0,0,0,1,1,802581.6369,5827686.702,13.46009,52.51511
11,11030721.0,Rüdigerstraße,11300722.0,2019,6,15,4,2,5,2,0,0,0,0,1,0,0,803742.834,5827568.253,13.47704,52.51341
2,2050602.0,Samariterviertel,2500728.0,2019,8,7,5,3,5,3,0,1,0,0,0,0,0,802972.4485,5827662.85,13.46581,52.51468
2,2020203.0,Viktoriapark,2200207.0,2019,4,7,3,3,0,2,0,1,0,0,0,0,0,797759.2269,5824125.584,13.38605,52.48585
3,2040501.0,Barnimkiez,2400520.0,2019,9,16,2,3,3,6,0,1,0,0,0,0,0,799983.857,5828905.997,13.42302,52.52748
3,3061332.0,Helmholtzplatz,3601346.0,2019,8,19,4,2,6,4,0,0,1,0,0,0,0,799950.3511,5830206.136,13.42371,52.53915
3,3061435.0,Conrad-Blenkle-Straße,3601452.0,2019,4,17,3,3,5,2,0,1,0,0,0,0,0,801518.4407,5829102.62,13.44576,52.52839
5,5020628.0,Graetschelsteig,5200633.0,2019,4,19,3,3,2,7,0,1,0,0,0,0,0,784035.3235,5826575.963,13.18659,52.51513
4,4020313.0,Königin-Elisabeth-Straße,4200311.0,2019,9,10,2,3,5,2,0,0,0,0,1,0,0,790514.0274,5826374.665,13.28162,52.50991
7,7020203.0,Kaiser-Wilhelm-Platz,7200409.0,2019,12,18,2,3,5,3,2,1,0,0,0,0,1,795794.936,5824126.932,13.35721,52.48693
1,1011104.0,Körnerstraße,1100104.0,2019,6,21,2,3,0,1,2,0,0,0,0,0,0,796247.0997,5825925.559,13.36545,52.50281
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,8,15,4,3,5,2,0,1,0,0,0,0,0,796420.2339,5826327.806,13.36835,52.50632
3,3050923.0,Weißenseer Spitze,3500934.0,2019,4,18,2,3,6,4,0,0,1,0,0,0,0,800301.2907,5831678.598,13.4302,52.55216
1,1011102.0,Großer Tiergarten,1100102.0,2019,9,9,2,2,5,2,0,1,0,0,0,0,1,796450.2777,5827390.273,13.36974,52.51582
10,10010309.0,Springpfuhl,10100312.0,2019,9,11,1,3,3,6,0,1,0,0,0,0,0,807653.7135,5829957.125,13.5367,52.53263
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,4,11,2,3,5,3,0,0,0,0,1,0,1,799123.2126,5827663.403,13.40926,52.51681
2,2050602.0,Samariterviertel,2500728.0,2019,6,17,4,2,3,6,0,0,0,0,0,0,0,803373.2976,5827605.844,13.47165,52.51395
3,3061429.0,Greifswalder Straße,3601449.0,2019,6,23,2,3,5,3,2,1,0,0,0,0,1,800953.0387,5830502.712,13.43871,52.54126
2,2050602.0,Samariterviertel,2500728.0,2019,6,13,2,2,6,4,0,0,1,0,0,0,0,802842.211,5827675.87,13.46391,52.51487
1,1011102.0,Großer Tiergarten,1100102.0,2019,11,18,4,3,5,3,2,0,0,1,0,0,1,795800.8619,5827269.446,13.36009,52.51509
7,7060601.0,Marienfelder Allee Nordwest,7601236.0,2019,8,7,3,3,5,3,0,1,0,0,0,0,0,796913.2353,5816488.094,13.36684,52.41785
12,12103115.0,Breitkopfbecken,12100103.0,2019,6,16,2,3,1,5,0,1,0,0,0,1,0,795372.3246,5833713.012,13.35952,52.57309
3,3061429.0,Greifswalder Straße,3601449.0,2019,8,15,3,3,5,3,0,1,0,0,0,0,0,801175.0255,5830811.222,13.44226,52.5439
3,3061131.0,Falkplatz,3601142.0,2019,6,15,7,3,0,1,0,0,0,0,0,0,0,799197.8984,5831042.543,13.4134,52.54706
4,4020311.0,Reichsstraße,4200310.0,2019,6,9,2,2,5,3,0,0,0,0,1,0,0,789801.7343,5826261.233,13.27105,52.50928
11,11030721.0,Rüdigerstraße,11300722.0,2019,8,15,3,3,5,2,0,0,0,0,1,0,0,803737.2933,5827585.098,13.47698,52.51356
3,3040818.0,Pankow Süd,3400830.0,2019,4,11,6,3,5,3,0,1,0,0,0,0,0,799131.138,5832326.271,13.41357,52.5586
2,2050601.0,Hausburgviertel,2500726.0,2019,6,8,2,3,5,2,0,0,0,0,1,0,0,801641.132,5828895.333,13.44737,52.52647
7,7040401.0,Neu-Tempelhof,7400721.0,2019,8,15,2,3,0,7,0,0,0,0,0,0,0,797777.7283,5823819.948,13.38605,52.4831
4,4020311.0,Reichsstraße,4200310.0,2019,4,19,6,2,6,4,0,0,1,0,0,0,0,789859.7965,5826230.244,13.27188,52.50897
2,2050602.0,Samariterviertel,2500728.0,2019,11,10,3,3,5,2,0,1,0,0,0,0,0,802592.0568,5827701.53,13.46026,52.51524
1,1011202.0,Unter den Linden Nord,1100206.0,2019,6,18,3,3,0,6,0,0,0,0,0,1,0,797244.8936,5827533.792,13.38154,52.51668
2,2020202.0,Rathaus Yorckstraße,2200208.0,2019,10,10,3,3,2,2,0,0,0,0,0,1,0,797899.2026,5825428.51,13.38927,52.49745
1,1033203.0,Humboldthain Nordwest,1300836.0,2019,8,15,2,3,5,2,0,1,0,0,0,0,0,796285.7975,5830277.485,13.3699,52.5418
3,3071639.0,Bötzowstraße,3701660.0,2019,6,22,1,3,0,7,2,0,0,0,0,0,0,800118.0762,5829112.295,13.42518,52.52925
10,10040933.0,Mahlsdorf Süd,10400941.0,2019,6,13,2,3,5,3,0,1,0,0,0,0,0,813337.299,5827199.225,13.61762,52.50467
6,6040701.0,Wannsee,6400735.0,2019,4,12,6,3,0,5,0,1,0,0,0,0,0,782904.5061,5815862.169,13.16088,52.41965
9,9010101.0,Elsenstraße,9100101.0,2019,6,12,1,3,5,2,0,1,0,0,0,0,0,802585.0186,5825068.876,13.45776,52.49165
1,1011102.0,Großer Tiergarten,1100102.0,2019,4,10,5,2,5,2,0,0,0,1,0,0,0,796554.3067,5827804.02,13.37164,52.51948
6,6040701.0,Wannsee,6400735.0,2019,6,15,1,3,1,5,0,1,0,0,0,0,0,783371.1207,5815994.474,13.16784,52.4206
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,8,11,1,3,1,5,0,1,0,0,0,0,0,798712.7876,5827925.912,13.40346,52.51939
3,3050925.0,Komponistenviertel Weißensee,3500936.0,2019,4,17,5,3,1,5,0,1,0,0,0,0,0,802044.4813,5831477.616,13.45565,52.54939
3,3040818.0,Pankow Süd,3400830.0,2019,9,19,7,3,5,3,1,1,0,0,0,0,0,798705.807,5832902.57,13.40784,52.564
11,11040926.0,Weitlingstraße,11400929.0,2019,10,7,5,3,0,7,1,1,0,0,0,0,1,806431.8442,5827357.94,13.51635,52.51002
4,4030417.0,Schloßstraße,4300414.0,2019,6,14,1,3,3,6,0,0,0,0,0,0,0,791640.7005,5826578.761,13.29835,52.51114
2,2020202.0,Rathaus Yorckstraße,2200208.0,2019,4,15,5,3,5,2,0,1,0,0,0,0,0,797898.7256,5825430.732,13.38927,52.49747
4,4030417.0,Schloßstraße,4300414.0,2019,9,15,7,3,6,4,0,0,1,0,0,0,0,791841.9591,5826612.732,13.30134,52.51134
4,4030622.0,Richard-Wagner-Straße,4300621.0,2019,4,16,5,2,5,2,0,1,0,0,0,0,0,792738.8413,5826741.842,13.31463,52.51202
2,2050802.0,Boxhagener Platz,2500834.0,2019,9,18,2,3,3,6,1,0,0,0,0,0,0,802027.6343,5826990.444,13.45132,52.50918
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,6,9,4,3,5,3,0,1,0,0,0,0,0,796775.2185,5826670.717,13.37387,52.5092
6,6030503.0,Zehlendorf Mitte,6300527.0,2019,9,16,6,3,0,2,0,1,0,0,0,0,0,789579.521,5817961.039,13.26058,52.43498
3,3061131.0,Falkplatz,3601142.0,2019,4,15,5,3,6,4,0,0,1,0,0,0,0,799182.6296,5830889.965,13.41304,52.5457
2,2050602.0,Samariterviertel,2500728.0,2019,11,23,6,3,5,2,2,1,0,0,0,0,1,802149.0888,5827727.21,13.45377,52.51572
1,1011202.0,Unter den Linden Nord,1100206.0,2019,10,16,5,3,4,7,0,0,0,0,0,1,0,798193.3008,5827681.868,13.39561,52.51749
7,7020203.0,Kaiser-Wilhelm-Platz,7200409.0,2019,6,19,7,3,1,5,0,0,0,0,0,1,0,795820.2005,5824178.934,13.35763,52.48738
2,2050601.0,Hausburgviertel,2500726.0,2019,4,18,4,3,5,3,0,1,0,0,0,0,0,801666.9174,5828906.274,13.44776,52.52655
2,2040703.0,Wriezener Bahnhof/Entwicklungsgebiet,2400625.0,2019,8,15,5,3,0,6,0,0,1,0,0,0,0,801801.3369,5826330.985,13.4474,52.5034
6,6040703.0,Nikolassee,6400737.0,2019,4,18,4,3,5,3,0,1,0,0,0,0,0,785697.0089,5816404.718,13.2023,52.42307
12,12231101.0,Hermsdorf,12400723.0,2019,9,8,6,3,5,3,0,1,0,0,0,0,0,791926.8619,5838837.031,13.31334,52.62088
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,8,15,5,3,5,3,0,1,0,0,0,0,0,796446.5528,5826426.696,13.36883,52.50719
7,7040401.0,Neu-Tempelhof,7400721.0,2019,6,20,3,3,1,5,0,1,0,0,0,0,0,797807.1694,5822854.121,13.38562,52.47442
7,7050502.0,Fritz-Werner-Straße,7501133.0,2019,8,10,5,3,5,3,0,1,0,0,0,0,0,797543.6043,5818275.463,13.37767,52.43352
2,2050602.0,Samariterviertel,2500728.0,2019,4,8,4,2,0,2,0,1,0,0,0,0,0,802638.1833,5827696.658,13.46093,52.51517
2,2040502.0,Friedenstraße,2400521.0,2019,7,11,4,2,0,7,0,0,0,0,0,0,0,801101.1608,5827854.875,13.43849,52.51744
3,3050925.0,Komponistenviertel Weißensee,3500936.0,2019,6,9,3,3,3,6,0,0,0,0,0,1,0,801625.28,5831258.453,13.44928,52.54766
6,6030605.0,Botanischer Garten,6300629.0,2019,9,13,5,2,0,7,0,0,0,0,0,0,0,791258.3711,5818953.72,13.28608,52.44299
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,7,22,4,3,5,2,2,1,0,0,0,0,1,796420.2339,5826327.806,13.36835,52.50632
11,11030721.0,Rüdigerstraße,11300722.0,2019,11,7,4,2,5,2,0,1,0,0,0,0,1,804910.9235,5827464.538,13.49411,52.51183
2,2050602.0,Samariterviertel,2500728.0,2019,7,14,4,3,0,6,0,0,0,0,0,0,0,803298.6276,5827613.424,13.47056,52.51406
2,2040503.0,Richard-Sorge-Viertel,2400522.0,2019,9,9,5,3,3,6,0,0,0,0,0,0,0,801423.4153,5827821.687,13.4432,52.51697
4,4020313.0,Königin-Elisabeth-Straße,4200311.0,2019,7,13,4,3,5,2,0,0,0,0,1,0,0,790539.6547,5826379.005,13.282,52.50994
6,6030503.0,Zehlendorf Mitte,6300527.0,2019,4,11,3,3,5,7,0,1,0,0,0,0,0,789806.2785,5817997.214,13.26394,52.43518
9,9010101.0,Elsenstraße,9100101.0,2019,6,20,5,3,6,4,0,0,1,0,0,0,0,802623.8516,5825153.023,13.45841,52.49238
4,4030622.0,Richard-Wagner-Straße,4300621.0,2019,5,13,6,3,5,2,0,1,0,0,0,0,0,792530.1872,5826706.702,13.31153,52.51181
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,7,23,3,3,5,3,2,0,0,0,0,1,0,796761.8094,5826668.139,13.37367,52.50918
3,3040818.0,Pankow Süd,3400830.0,2019,5,19,6,2,1,5,1,1,0,0,0,0,1,799020.1086,5832456.654,13.41206,52.55983
3,3061131.0,Falkplatz,3601142.0,2019,7,10,3,3,5,2,0,1,0,0,0,0,0,799165.6544,5830375.764,13.41232,52.5411
3,3020209.0,Niederschönhausen,3200205.0,2019,4,15,3,3,5,2,0,1,0,0,0,0,0,798156.5373,5836034.116,13.40257,52.59237
2,2040701.0,Andreasviertel,2400623.0,2019,12,6,6,3,2,2,2,1,0,0,0,0,2,800965.48,5827869.077,13.43651,52.51764
3,3050925.0,Komponistenviertel Weißensee,3500936.0,2019,7,22,2,3,1,5,2,1,0,0,0,0,1,801768.2644,5831341.757,13.45146,52.54833
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,7,19,2,3,0,6,0,1,0,0,0,0,1,799537.7873,5828290.475,13.41591,52.52221
2,2050602.0,Samariterviertel,2500728.0,2019,5,12,6,3,5,2,0,1,0,0,0,0,0,803090.9533,5827650.824,13.46754,52.51451
1,1033203.0,Humboldthain Nordwest,1300836.0,2019,7,19,2,3,5,2,0,1,0,0,0,0,1,796270.7976,5830435.403,13.36982,52.54322
7,7050502.0,Fritz-Werner-Straße,7501133.0,2019,10,6,2,3,0,3,1,0,0,0,0,0,1,797517.372,5818159.42,13.37719,52.4325
6,6030503.0,Zehlendorf Mitte,6300527.0,2019,7,16,2,3,0,5,0,1,0,0,0,0,0,789381.241,5818024.569,13.25773,52.43565
2,2050602.0,Samariterviertel,2500728.0,2019,4,12,6,3,6,6,0,0,1,0,0,0,0,802379.3853,5827724.511,13.45716,52.51557
3,3040818.0,Pankow Süd,3400830.0,2019,9,16,3,3,5,2,0,1,0,0,0,0,0,799148.5951,5832225.673,13.41374,52.55769
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,5,4,5,3,5,3,1,1,0,0,0,0,0,799788.505,5828606.632,13.41988,52.5249
2,2050802.0,Boxhagener Platz,2500834.0,2019,6,19,2,3,1,5,0,1,0,0,0,0,0,802050.5554,5827245.004,13.45189,52.51145
2,2050802.0,Boxhagener Platz,2500834.0,2019,12,19,3,3,1,5,2,1,0,0,0,1,0,802093.3197,5827298.508,13.45257,52.51191
7,7040401.0,Neu-Tempelhof,7400721.0,2019,7,8,2,3,0,7,0,0,0,0,0,0,0,797820.982,5822902.835,13.38587,52.47485
4,4020311.0,Reichsstraße,4200310.0,2019,9,12,3,3,0,3,0,1,0,0,0,0,0,790254.7236,5826331.522,13.27777,52.50967
4,4030622.0,Richard-Wagner-Straße,4300621.0,2019,12,20,3,3,5,3,2,1,0,0,0,0,1,792252.8762,5826682.022,13.30744,52.51174
4,4020311.0,Reichsstraße,4200310.0,2019,9,12,3,3,0,3,0,1,0,0,0,0,0,790253.9521,5826331.389,13.27776,52.50966
2,2050601.0,Hausburgviertel,2500726.0,2019,4,10,5,3,6,4,0,0,1,0,0,0,0,801848.5111,5828476.069,13.45004,52.5226
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,11,16,7,2,0,3,1,0,0,0,0,1,0,796554.24,5826609.774,13.37057,52.50877
5,5040936.0,Jägerallee,5400943.0,2019,7,18,1,2,5,3,0,1,0,0,0,0,0,780177.9311,5822275.813,13.12628,52.47857
1,1011104.0,Körnerstraße,1100104.0,2019,9,15,2,3,0,7,0,0,0,0,0,0,1,796323.3157,5826085.27,13.36671,52.5042
9,9020601.0,Schnellerstraße,9200613.0,2019,4,10,5,2,5,3,0,1,0,0,0,0,0,806600.3741,5821135.892,13.51311,52.45416
3,3020209.0,Niederschönhausen,3200205.0,2019,10,8,4,3,2,7,1,1,0,0,0,0,1,798195.9765,5835325.318,13.40252,52.586
10,10030726.0,Alt-Biesdorf,10300733.0,2019,6,7,5,2,5,2,0,1,0,0,0,0,0,808948.2401,5827441.17,13.55339,52.50935
4,4030623.0,Ernst-Reuter-Platz,4300622.0,2019,5,11,4,3,5,7,0,1,0,0,0,0,0,793482.5843,5826888.823,13.32569,52.51293
3,3040614.0,Pankow Zentrum,3400724.0,2019,11,18,5,3,5,2,2,1,0,0,0,0,1,798367.2917,5833482.288,13.40338,52.56939
4,4030417.0,Schloßstraße,4300414.0,2019,7,22,7,2,0,1,2,0,0,0,0,0,0,791699.0087,5826588.62,13.29922,52.5112
3,3020209.0,Niederschönhausen,3200205.0,2019,10,14,1,3,5,2,0,1,0,0,0,0,0,798113.3353,5835761.436,13.40169,52.58995
2,2040503.0,Richard-Sorge-Viertel,2400522.0,2019,7,10,7,3,3,6,0,1,0,0,0,0,0,802023.83,5827761.053,13.45196,52.51609
1,1033203.0,Humboldthain Nordwest,1300836.0,2019,6,8,6,3,5,2,0,1,0,0,0,0,0,796318.2849,5830074.317,13.37019,52.53996
9,9020601.0,Schnellerstraße,9200613.0,2019,7,0,7,2,5,3,2,0,0,1,0,0,0,806605.4902,5821130.875,13.51318,52.45411
12,12103219.0,Schäfersee,12100204.0,2019,4,14,4,3,0,2,0,0,0,0,0,1,0,795766.7536,5832692.731,13.36442,52.56373
4,4030417.0,Schloßstraße,4300414.0,2019,10,13,2,3,2,6,0,1,0,0,0,0,0,791378.094,5826534.643,13.29446,52.51089
7,7050502.0,Fritz-Werner-Straße,7501133.0,2019,5,7,4,3,5,3,0,0,0,0,0,0,0,798590.7036,5817920.223,13.39271,52.42977
1,1011204.0,Leipziger Straße,1100207.0,2019,12,19,2,3,5,3,2,1,0,0,0,0,1,798831.5822,5827234.522,13.40459,52.51313
2,2050602.0,Samariterviertel,2500728.0,2019,5,9,4,3,5,2,0,0,0,0,0,1,0,802178.5289,5827741.531,13.45422,52.51583
4,4030622.0,Richard-Wagner-Straße,4300621.0,2019,4,18,3,3,5,3,0,1,0,0,0,0,0,792758.2877,5826766.69,13.31494,52.51223
1,1033203.0,Humboldthain Nordwest,1300836.0,2019,5,9,3,3,5,2,0,1,0,0,0,0,0,796184.661,5830195.038,13.36834,52.54111
2,2050602.0,Samariterviertel,2500728.0,2019,12,7,3,3,5,2,1,1,0,0,0,0,0,802590.2623,5827701.719,13.46023,52.51524
9,9010101.0,Elsenstraße,9100101.0,2019,4,17,3,3,4,7,0,1,0,0,0,0,0,802819.2752,5825432.068,13.46153,52.49477
2,2050602.0,Samariterviertel,2500728.0,2019,10,11,6,3,5,2,0,0,0,0,0,1,0,802144.1501,5827755.655,13.45373,52.51598
3,3040513.0,Schönholz,3400620.0,2019,4,7,3,3,5,2,0,1,0,0,0,0,0,798001.1958,5833659.639,13.39815,52.57118
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,10,9,3,3,5,2,0,1,0,0,0,0,1,799595.725,5828279.342,13.41676,52.52208
1,1033203.0,Humboldthain Nordwest,1300836.0,2019,5,8,3,3,5,2,0,0,0,0,1,0,0,796184.661,5830195.038,13.36834,52.54111
2,2040701.0,Andreasviertel,2400623.0,2019,4,17,3,2,6,4,0,0,1,0,0,0,0,800961.2254,5827853.204,13.43644,52.5175
6,6030503.0,Zehlendorf Mitte,6300527.0,2019,11,10,7,3,0,2,0,1,0,0,0,0,1,791021.6546,5818794.891,13.28246,52.44169
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,5,8,3,3,2,2,0,0,0,0,0,1,0,799571.012,5828269.929,13.41638,52.522
3,3061435.0,Conrad-Blenkle-Straße,3601452.0,2019,7,16,5,3,3,6,0,1,0,0,0,0,0,801584.3731,5829015.065,13.44665,52.52757
1,1044203.0,Leopoldplatz,1401049.0,2019,5,17,3,3,6,4,0,1,1,0,0,0,0,795944.3302,5831686.674,13.36613,52.55461
5,5040935.0,Groß-Glienicker Weg,5400942.0,2019,6,12,7,3,4,6,0,0,0,0,0,0,0,781147.7721,5823608.577,13.14164,52.49002
7,7020202.0,Volkspark (Rudolf-Wilde-Park),7200308.0,2019,7,8,5,3,2,2,0,1,0,0,0,0,0,795230.4544,5823534.838,13.3484,52.48193
7,7050502.0,Fritz-Werner-Straße,7501133.0,2019,10,13,7,3,5,3,0,1,0,0,0,0,0,798153.95,5819054.333,13.38732,52.44017
4,4030417.0,Schloßstraße,4300414.0,2019,9,20,6,3,0,1,2,1,0,0,0,0,0,790860.6487,5826431.28,13.28676,52.51024
7,7060604.0,Marienfelde Süd,7601339.0,2019,5,10,2,2,0,7,0,0,0,0,0,0,0,796423.8577,5815399.872,13.3587,52.40836
12,12103115.0,Breitkopfbecken,12100103.0,2019,7,17,4,3,1,5,0,1,0,0,0,0,0,795413.5367,5833583.149,13.36001,52.5719
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,4,18,2,3,0,5,0,0,0,0,0,1,0,798902.6546,5828084.716,13.4064,52.52071
1,1011303.0,Alexanderplatzviertel,1100310.0,2019,6,11,3,3,5,2,0,1,0,0,0,0,0,799761.8956,5828627.234,13.41951,52.5251
2,2050601.0,Hausburgviertel,2500726.0,2019,7,15,4,3,0,1,0,0,0,0,0,0,0,802030.3993,5828104.722,13.45237,52.51917
2,2020203.0,Viktoriapark,2200207.0,2019,5,9,2,3,3,6,0,1,0,0,0,0,0,797758.56,5824138.596,13.38606,52.48596
4,4030417.0,Schloßstraße,4300414.0,2019,4,8,2,3,5,2,0,1,0,0,0,0,0,791173.6869,5826482.474,13.29141,52.51053
7,7040403.0,Manteuffelstraße,7400824.0,2019,10,17,1,3,0,7,0,1,0,0,0,0,0,797871.8593,5821606.167,13.38546,52.4632
4,4030623.0,Ernst-Reuter-Platz,4300622.0,2019,5,15,1,3,6,4,0,0,1,0,0,0,0,792766.7518,5826768.126,13.31506,52.51224
2,2050602.0,Samariterviertel,2500728.0,2019,4,8,2,3,5,3,0,1,0,0,0,0,0,803308.6414,5827628.703,13.47072,52.51419
3,3020209.0,Niederschönhausen,3200205.0,2019,11,22,3,3,0,3,2,1,0,0,0,0,1,798165.6982,5836121.947,13.40279,52.59316
3,3061131.0,Falkplatz,3601142.0,2019,6,7,4,2,5,3,0,0,0,0,0,0,0,799162.7604,5830629.884,13.41251,52.54338
2,2050802.0,Boxhagener Platz,2500834.0,2019,12,13,7,3,1,5,0,1,0,0,0,1,0,802041.4204,5827052.417,13.45158,52.50973
12,12302212.0,Rollbergesiedlung,12601032.0,2019,4,0,1,3,5,2,2,1,0,0,0,0,0,792728.4084,5837423.794,13.3239,52.60778
11,11030721.0,Rüdigerstraße,11300722.0,2019,9,20,5,3,5,2,2,1,0,0,0,0,0,804870.077,5827449.155,13.49349,52.51171
5,5040936.0,Jägerallee,5400943.0,2019,11,7,5,2,4,6,1,0,0,0,0,0,0,780347.0074,5822457.689,13.12891,52.48011
4,4030417.0,Schloßstraße,4300414.0,2019,12,16,3,3,5,2,2,1,0,0,0,0,1,791031.9133,5826459.167,13.2893,52.5104
2,2050602.0,Samariterviertel,2500728.0,2019,10,8,5,2,0,2,0,1,0,0,0,0,1,802589.2812,5827701.822,13.46022,52.51525
3,3061126.0,Arnimplatz,3601141.0,2019,9,6,5,3,5,2,1,0,0,0,1,0,0,799197.1656,5831456.209,13.41376,52.55077
3,3061332.0,Helmholtzplatz,3601346.0,2019,7,18,3,3,1,5,0,1,0,0,0,1,0,799244.8305,5830348.479,13.41346,52.54081
4,4030417.0,Schloßstraße,4300414.0,2019,9,11,5,3,5,2,0,1,0,0,0,0,0,791025.9514,5826476.846,13.28923,52.51056
1,1011304.0,Karl-Marx-Allee,1100311.0,2019,12,17,6,3,2,6,2,0,0,0,0,0,0,800161.2148,5828007.345,13.42482,52.51933
4,4020313.0,Königin-Elisabeth-Straße,4200311.0,2019,5,0,1,3,0,1,2,0,0,0,0,0,0,790487.1164,5826370.173,13.28122,52.50989
12,12103218.0,Teichstraße,12100205.0,2019,7,16,3,3,5,3,0,1,0,0,0,0,0,794405.1736,5834451.556,13.34595,52.58023
2,2050602.0,Samariterviertel,2500728.0,2019,11,9,6,3,6,7,0,0,1,0,0,0,0,802971.6255,5827662.934,13.4658,52.51469
1,1011105.0,Nördlicher Landwehrkanal,1100102.0,2019,9,6,5,3,5,2,0,1,0,0,0,0,1,796552.0495,5826607.731,13.37054,52.50875
1,1011102.0,Großer Tiergarten,1100102.0,2019,10,17,5,3,6,4,0,0,1,0,0,0,0,796020.6913,5827317.977,13.36336,52.51541
12,12103219.0,Schäfersee,12100204.0,2019,7,14,3,3,6,4,0,0,1,0,0,0,0,795607.1064,5833078.747,13.36241,52.56727
6,6040701.0,Wannsee,6400735.0,2019,12,17,6,3,0,2,2,1,0,0,0,0,0,783380.8229,5815986.783,13.16797,52.42053
3,3040818.0,Pankow Süd,3400830.0,2019,5,11,7,3,6,6,0,0,1,0,0,0,0,799105.4928,5832323.698,13.41319,52.5586
3,3050925.0,Komponistenviertel Weißensee,3500936.0,2019,7,12,3,3,3,6,0,1,0,0,0,0,0,802026.3459,5831470.094,13.45537,52.54933
1,1044203.0,Leopoldplatz,1401049.0,2019,5,3,7,3,2,6,2,1,0,0,0,0,0,795936.0764,5831656.853,13.36598,52.55435
9,9020601.0,Schnellerstraße,9200613.0,2019,7,10,3,3,0,1,0,0,0,0,0,0,0,805389.6535,5822331.019,13.49644,52.46555
3,3071639.0,Bötzowstraße,3701660.0,2019,4,23,6,3,1,5,2,1,0,0,0,1,0,800191.5136,5829229.626,13.42637,52.53027
3,3061332.0,Helmholtzplatz,3601346.0,2019,11,14,2,3,1,5,0,1,0,0,0,0,1,799476.782,5830320.663,13.41685,52.54044
12,12103219.0,Schäfersee,12100204.0,2019,9,14,4,3,5,2,0,1,0,0,0,0,1,795741.5325,5832766.011,13.36411,52.5644
3,3071639.0,Bötzowstraße,3701660.0,2019,12,15,6,3,1,5,1,1,0,0,0,1,1,800243.1284,5829312.09,13.4272,52.53098
1,1044102.0,Schillerpark,1400940.0,2019,7,16,3,3,0,4,0,0,1,0,0,0,0,795880.5776,5832049.104,13.36552,52.5579
