OBJECTID;LAND;BEZ;LOR;LOR_ab_2021;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;USTRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
4910;11;3;3040513;3400620;2020;4;17;5;3;5;7;0;0;1;0;0;0;1;0;798063,6913;5833983,399;13,39936222;52,5740439
4911;11;11;11030721;11300725;2020;10;5;4;3;0;1;2;0;0;0;1;0;0;1;805117,031;5827447,799;13,49712071;52,5115612
4912;11;10;10030726;10300733;2020;12;0;5;3;5;3;2;0;1;0;0;0;0;1;808929,5855;5827407,186;13,55308467;52,50905153
4913;11;4;4020313;4200311;2020;8;15;5;3;0;2;0;0;1;0;1;0;0;0;790530,7681;5826396,087;13,2818844;52,51009751
4914;11;4;4030622;4300621;2020;7;17;2;3;5;2;0;1;1;0;0;0;0;0;792378,221;5826681,148;13,30927944;52,51166594
4915;11;6;6040701;6400735;2020;5;15;6;2;2;3;0;0;1;0;1;0;0;0;782830,0016;5815854,421;13,15978455;52,41962326
4916;11;5;5020629;5200634;2020;10;20;3;3;0;7;2;1;0;0;0;0;0;0;784986,0898;5826321,216;13,20034294;52,51235134
4917;11;2;2040703;2400625;2020;4;18;4;3;5;7;0;0;1;0;1;0;0;0;801801,3015;5826330,903;13,44739846;52,50339496
4918;11;7;7040401;7400721;2020;9;12;7;3;2;6;0;0;1;0;0;0;0;0;797812,9946;5822727,974;13,38559478;52,47329034
4919;11;4;4020313;4200311;2020;11;18;5;2;6;4;2;0;1;1;0;0;0;1;790508,0805;5826373,672;13,28153148;52,50990864
4920;11;7;7050501;7501029;2020;8;10;4;3;2;6;0;0;0;0;1;0;1;1;797732,8122;5818834,278;13,38094583;52,43843117
4921;11;6;6010101;6100101;2020;7;15;3;3;5;2;0;1;1;0;0;0;0;0;793132,0097;5820203,789;13,31465963;52,45319391
4922;11;10;10040830;10400837;2020;6;19;5;3;0;1;0;0;0;0;0;0;1;1;811315,9437;5827107,379;13,58785304;52,50500838
4923;11;11;11030721;11300722;2020;11;7;4;3;5;3;0;1;1;0;0;0;0;0;804235,0771;5827533,276;13,48424305;52,51281989
4924;11;3;3061429;3601449;2020;4;14;4;3;2;6;0;0;1;0;1;0;0;0;800962,4272;5830468,003;13,43882048;52,54093992
4925;11;2;2050802;2500834;2020;9;13;5;2;2;6;0;1;0;0;0;1;0;0;802036,6746;5827031,083;13,45149083;52,50954047
4926;11;3;3061131;3601142;2020;11;12;2;2;5;3;0;0;1;0;1;0;0;0;799141,8035;5830374,657;13,41197129;52,54110574
4927;11;1;1033203;1300836;2020;6;13;1;3;0;7;0;1;0;0;0;0;0;0;796211,9228;5830192,462;13,36873395;52,54107316
4929;11;3;3020209;3200206;2020;4;14;4;3;0;6;0;0;0;0;1;0;1;0;798323,2023;5834769,764;13,40388787;52,58095031
4930;11;2;2050602;2500729;2020;9;17;4;3;6;7;0;0;1;1;0;0;0;1;803561,0312;5827585,724;13,47438881;52,5136655
4931;11;6;6030503;6300527;2020;7;16;5;3;5;2;0;1;1;0;0;0;0;0;789775,5592;5817982,909;13,26347876;52,43507264
4932;11;9;9010202;9100203;2020;4;12;4;2;6;4;0;0;1;1;0;0;0;0;804422,5271;5823273,38;13,48310444;52,47453537
4933;11;12;12103117;12100101;2020;10;17;5;3;5;2;0;1;1;0;0;0;0;1;795829,0655;5832337,8;13,3650165;52,56051202
4934;11;3;3050923;3500934;2020;12;18;2;3;1;5;2;0;1;0;0;0;0;1;800271,6193;5831869,605;13,42993228;52,55388392
4935;11;11;11010101;11100101;2020;8;14;5;3;5;3;0;1;1;0;0;0;0;0;803733,6791;5834634,746;13,48337084;52,57674715
4936;11;2;2050602;2500727;2020;7;18;3;3;4;6;0;1;0;0;0;0;0;0;802123,913;5828068,175;13,45371394;52,51878762
4937;11;10;10040830;10400837;2020;5;1;7;2;0;1;2;1;0;0;0;0;0;0;810887,4831;5827100,486;13,58155435;52,5051909
4938;11;1;1011102;1100102;2020;10;11;3;3;5;2;0;1;1;0;0;0;0;0;796554,4228;5827804,421;13,37163915;52,51948058
4939;11;3;3061131;3601142;2020;4;7;4;3;2;2;0;1;1;0;0;0;0;0;799165,6292;5830377,762;13,41232436;52,5411205
4940;11;4;4030417;4300414;2020;9;10;1;2;5;7;0;1;1;0;0;0;0;0;791475,122;5826529,307;13,29587666;52,51078804
4941;11;4;4020208;4200206;2020;11;15;2;2;1;5;0;1;1;0;0;0;0;0;788825,8932;5826107,406;13,25658277;52,50841475
4942;11;9;9010202;9100203;2020;5;9;6;3;5;3;0;1;1;0;0;0;0;0;804105,0611;5824365,462;13,47944076;52,48450025
4943;11;1;1011202;1100206;2020;8;16;5;3;3;6;0;1;1;0;0;0;0;0;797247,4025;5827534,211;13,38158082;52,51668117
4944;11;4;4020311;4200310;2020;6;11;7;3;2;6;0;0;1;0;0;0;0;0;789252,3742;5826174,315;13,26290731;52,50878865
4945;11;11;11030721;11300724;2020;4;21;3;3;5;3;1;1;1;0;0;0;0;0;804499,3537;5827506,282;13,48810065;52,5124305
4946;11;4;4041239;4400830;2020;10;23;6;3;2;6;2;0;1;0;0;0;0;0;791989,6745;5823915,437;13,30114551;52,48707993
4947;11;7;7060601;7601236;2020;12;8;4;3;5;3;0;1;1;0;0;0;0;0;796857,9004;5816355,135;13,36591227;52,41668328
4948;11;7;7070701;7601442;2020;8;16;2;3;5;3;0;1;1;0;0;0;0;0;799685,1504;5815193,536;13,4063202;52,40473038
4949;11;2;2050602;2500728;2020;6;10;3;3;1;7;0;1;1;0;0;0;0;0;802612,8963;5827683,567;13,46054868;52,5150693
4950;11;1;1011303;1100310;2020;4;16;3;3;2;6;0;0;1;0;0;0;0;0;799111,3633;5827700,607;13,40911803;52,51715359
4951;11;4;4020314;4200311;2020;10;14;5;3;3;6;0;0;1;0;0;1;0;0;790502,547;5825470,677;13,28066221;52,50181617
4953;11;1;1011105;1100102;2020;4;9;3;3;5;3;0;0;1;0;0;0;0;0;796676,764;5826211,163;13,37201659;52,5051321
4954;11;12;12103117;12100101;2020;9;17;2;3;5;3;0;1;1;0;0;0;0;0;795803,1069;5832486,771;13,36476748;52,5618615
4955;11;3;3030711;3400724;2020;11;12;1;3;2;6;0;0;1;0;0;0;0;0;800153,1141;5835100,333;13,43111307;52,58290693
4956;11;7;7030303;7300619;2020;9;16;6;3;3;6;0;0;1;0;1;0;1;0;795720,215;5823044,777;13,35515444;52,47726727
4957;11;4;4051551;4501148;2020;4;19;3;3;3;6;0;0;1;0;0;1;0;0;793134,6252;5823018,831;13,31717086;52,4784286
4958;11;2;2020203;2200209;2020;5;10;5;3;3;6;0;0;1;0;0;0;0;0;797786,2565;5824809,438;13,38706153;52,49196288
4959;11;7;7020203;7200410;2020;8;1;7;3;1;5;2;1;1;0;0;0;0;0;795590,9815;5823887,068;13,35400391;52,48488774
4960;11;9;9010301;9100305;2020;7;23;3;3;5;3;2;1;1;0;0;0;0;0;805153,6362;5822563,103;13,49318558;52,46776151
4961;11;4;4020314;4200311;2020;6;14;3;3;3;6;0;0;1;0;0;0;0;0;790518,5802;5825631,169;13,28103777;52,50324646
4962;11;7;7050502;7501133;2020;4;13;2;2;3;6;0;0;1;0;1;0;0;0;797656,0112;5818651,173;13,37965629;52,43683161
4963;11;1;1011104;1100104;2020;9;12;7;3;2;6;0;0;0;0;1;0;1;1;796197,2806;5825815,545;13,36462098;52,50184626
4964;11;2;2040703;2400625;2020;12;7;2;3;5;2;1;1;1;0;0;0;0;1;801840,3171;5826427,623;13,4480592;52,50424029
4965;11;7;7040401;7400720;2020;6;15;4;2;5;2;0;1;1;0;0;0;0;0;797775,4346;5823548,946;13,38577648;52,48066991
4967;11;10;10040830;10400837;2020;4;18;2;3;2;6;0;1;1;0;0;0;0;0;811544,2679;5827130,547;13,59122779;52,50508568
4968;11;2;2040503;2400522;2020;11;18;1;3;5;3;2;1;0;0;0;0;1;0;801632,7924;5827784,374;13,44624057;52,51651575
4969;11;2;2050602;2500727;2020;9;21;7;3;2;6;2;0;1;0;0;0;0;0;802119,169;5827844,116;13,45344077;52,51678201
4970;11;7;7040402;7400822;2020;7;13;6;3;2;6;0;0;1;0;0;0;0;0;796477,815;5822590,107;13,36587252;52,47278082
4971;11;3;3061429;3601449;2020;4;23;1;3;5;2;2;0;1;0;0;0;0;0;801343,2412;5830998,643;13,44490001;52,54548562
4972;11;6;6010101;6100101;2020;10;13;3;3;5;2;0;0;1;0;0;0;0;0;793110,666;5820191,107;13,31433531;52,45309167
4973;11;1;1011202;1100206;2020;8;18;2;3;6;4;0;1;0;1;0;0;0;0;798078,8288;5827663,49;13,39391319;52,51738622
4974;11;1;1011303;1100310;2020;7;5;1;3;0;1;1;0;0;0;0;0;1;0;798895,6698;5828078,134;13,40628797;52,52065584
4975;11;2;2050602;2500728;2020;6;16;4;3;5;2;0;1;1;0;0;0;0;0;803078,8308;5827635,245;13,46734993;52,51437749
4976;11;4;4041137;4400727;2020;11;5;2;3;0;1;2;0;0;0;1;0;0;1;791263,3086;5824601,264;13,29107791;52,49361636
4977;11;2;2050602;2500727;2020;4;15;1;3;5;2;0;0;1;0;1;0;0;0;802589,4702;5827701,802;13,4602211;52,51524574
4978;11;1;1011201;1100205;2020;9;3;4;3;0;1;2;1;0;0;0;0;0;0;797223,1087;5826762,092;13,38053423;52,50977323
4979;11;4;4041134;4400726;2020;11;14;7;3;2;6;0;0;1;0;0;0;0;0;790670,437;5825008,856;13,28272554;52,4975865
4980;11;1;1033203;1300836;2020;6;20;5;2;3;6;0;1;0;0;0;0;0;0;796267,0314;5830144,649;13,36950152;52,54061461
4981;11;9;9010102;9100101;2020;4;14;1;3;4;6;0;1;1;0;0;0;0;0;803971,673;5824574,932;13,4776735;52,48645195
4982;11;2;2040703;2400625;2020;8;18;2;2;8;1;0;1;0;0;1;0;0;0;801872,8585;5826521,777;13,44862254;52,5050662
4983;11;7;7030303;7300619;2020;7;16;4;2;2;6;0;0;1;0;0;0;0;0;796012,9753;5822712,911;13,3591579;52,47413376
4984;11;3;3020209;3200205;2020;4;18;1;2;5;2;0;1;1;0;0;0;0;0;798153,948;5836016,099;13,40251882;52,59221462
4985;11;6;6010208;6100208;2020;10;15;4;3;2;6;0;0;1;0;0;0;0;0;793839,3181;5820843,42;13,32560134;52,45854821
4986;11;12;12214125;12200412;2020;12;19;3;3;2;6;1;0;1;0;0;0;1;1;791070,4272;5834062,704;13,29653196;52,57854009
4987;11;4;4030623;4300622;2020;8;17;4;3;0;5;0;0;1;0;1;0;0;0;793402,5672;5826858,662;13,32448685;52,51270726
4988;11;2;2050602;2500727;2020;7;1;2;3;0;1;2;1;0;0;0;0;0;0;802044,0798;5828031,873;13,45250799;52,51850647
4989;11;4;4030623;4300622;2020;5;21;5;3;5;2;2;0;1;0;0;0;1;0;793298,7697;5826822,901;13,32293018;52,5124425
4990;11;2;2050602;2500729;2020;10;9;2;3;2;6;0;0;1;0;0;0;0;1;803107,8064;5827649,154;13,46778829;52,51448606
4992;11;5;5020524;5200528;2020;4;13;1;3;7;7;0;0;1;0;0;0;0;0;782234,3644;5825039,862;13,15881615;52,50229296
4993;11;6;6030503;6300527;2020;9;16;6;3;5;2;0;1;0;0;0;0;1;0;790946,562;5818773,475;13,28134383;52,44153857
4994;11;9;9010101;9100101;2020;11;6;4;3;5;2;1;1;1;0;0;0;0;1;802580,7007;5825075,569;13,45770576;52,4917118
4995;11;6;6030503;6300526;2020;5;14;5;3;6;4;0;0;1;1;0;0;0;0;789552,552;5817982,139;13,26020684;52,43518383
4996;11;7;7060604;7601341;2020;8;14;3;3;0;6;0;0;1;0;1;0;0;0;796429,9592;5815414,705;13,35880551;52,40848492
4997;11;3;3061126;3601141;2020;6;8;5;3;2;6;0;0;1;0;0;1;0;1;799218,7807;5831416,86;13,41404184;52,5504052
4998;11;12;12214424;12200411;2020;5;18;5;3;2;6;0;0;1;0;0;0;0;0;792537,5792;5832480,319;13,31672631;52,56356798
4999;11;11;11030721;11300722;2020;4;18;7;2;5;2;0;1;1;0;0;0;0;0;804236,0589;5827533,175;13,48425738;52,51281844
5000;11;4;4020314;4200311;2020;10;17;5;2;0;1;0;0;0;0;1;0;0;0;790276,3821;5825477,477;13,2773456;52,5019975
5001;11;4;4020311;4200310;2020;12;14;2;3;3;6;0;0;1;0;0;0;1;0;789291,9496;5826180,737;13,26349438;52,50882524
5002;11;12;12103219;12100204;2020;8;17;5;3;5;2;0;1;1;0;0;0;0;0;795766,4058;5832694,689;13,36441297;52,56374521
5003;11;7;7040401;7400720;2020;6;17;2;3;3;1;0;1;1;0;0;0;0;1;797777,3164;5823508,969;13,38576841;52,48031053
5004;11;2;2050601;2500726;2020;4;19;7;3;0;1;0;1;0;0;0;0;0;0;802032,1136;5828101,201;13,45239512;52,51913448
5005;11;3;3061131;3601142;2020;10;23;2;3;1;5;2;1;0;0;1;0;0;1;799179,7632;5830861,321;13,41296765;52,5454471
5007;11;2;2050601;2500726;2020;4;19;7;3;5;7;0;0;1;0;0;0;1;0;802063,957;5828101,286;13,45286307;52,51911761
5008;11;3;3040614;3400721;2020;11;18;6;3;3;6;2;0;1;0;0;0;0;0;798336,674;5833473,712;13,40291995;52,56932574
5009;11;4;4030724;4300415;2020;9;15;5;3;2;6;0;0;1;0;0;0;0;0;790701,8009;5826177,718;13,28420673;52,50804871
5010;11;9;9010401;9100407;2020;4;17;7;2;2;6;0;0;1;0;0;0;0;0;805535,4163;5818918,073;13,4954539;52,43487933
5011;11;12;12103218;12100205;2020;5;14;5;3;5;2;0;1;1;0;0;0;0;0;794455,9891;5834358,683;13,34661417;52,5793719
5012;11;12;12214422;12200310;2020;8;22;5;3;0;1;2;0;0;0;1;0;0;0;792088,319;5832651,256;13,31026786;52,56534157
5013;11;11;11030721;11300724;2020;7;17;7;3;2;6;0;0;1;0;0;0;0;0;804267,5776;5827530,053;13,48471754;52,51277287
5014;11;9;9020601;9200613;2020;6;13;7;3;4;6;0;1;0;0;0;0;0;0;805546,2395;5822171,783;13,49858878;52,46403488
5015;11;2;2050602;2500727;2020;5;7;5;3;5;2;0;1;0;0;0;1;0;0;802178,5288;5827741,531;13,45421973;52,51582966
5016;11;2;2040503;2400522;2020;8;19;4;3;5;3;1;1;1;0;0;0;0;1;801816,5595;5827765,484;13,44892339;52,51624478
5017;11;6;6030503;6300527;2020;6;12;6;3;5;3;0;0;1;0;0;0;0;0;790942,728;5818771,219;13,28128562;52,44152039
5018;11;3;3020209;3200206;2020;4;14;6;2;1;5;0;1;1;0;0;0;0;0;798256,6651;5834745,938;13,40288736;52,58077322
5019;11;2;2020203;2200209;2020;10;13;6;3;0;7;0;1;1;0;0;0;0;0;797785,0059;5824803,352;13,38703773;52,49190901
5020;11;4;4010101;4100101;2020;12;15;3;3;2;6;0;0;1;0;0;0;0;0;790815,3674;5828925,646;13,28827783;52,53262331
5021;11;6;6030605;6300629;2020;8;0;1;2;0;1;2;1;0;0;0;0;0;0;792505,3022;5819787,725;13,30509893;52,44979968
5022;11;12;12231101;12400723;2020;6;10;2;3;5;2;0;1;1;0;0;0;0;0;791744,7587;5839579,084;13,31131723;52,62763112
5023;11;1;1022202;1200624;2020;4;21;6;3;3;6;2;0;1;0;0;0;0;0;796015,6776;5829360,041;13,3651072;52,53371796
5024;11;3;3061126;3601141;2020;10;9;4;3;0;7;0;1;0;0;0;0;1;1;799221,6515;5831470,468;13,41413236;52,55088414
5026;11;1;1011105;1100102;2020;4;18;6;3;2;6;0;0;1;0;0;0;0;0;796430,3657;5826362,011;13,36853129;52,50661824
5027;11;3;3061126;3601141;2020;9;20;1;3;0;6;2;0;1;0;1;0;0;0;799217,4334;5831384,622;13,41399298;52,55011698
5028;11;7;7070701;7601442;2020;11;10;6;3;0;7;0;0;1;0;0;0;0;0;799133,0666;5816617,418;13,39950108;52,41779567
5029;11;6;6030501;6300524;2020;9;15;6;3;2;3;0;1;1;0;0;0;0;0;787907,8859;5817573,467;13,23572881;52,43238801
5030;11;1;1033203;1300836;2020;4;19;5;3;2;3;0;0;1;0;0;0;0;0;796276,4491;5830298,658;13,36977732;52,54199003
5031;11;2;2050602;2500727;2020;5;15;4;3;5;2;0;1;1;0;0;0;0;0;802576,0683;5827687,261;13,46001098;52,51512284
5032;11;7;7040403;7400824;2020;8;8;6;3;5;2;0;1;1;0;0;0;0;0;797848,686;5822305,299;13,38574131;52,46948207
5033;11;3;3071639;3701660;2020;7;16;3;3;0;1;0;0;0;0;1;0;0;0;800385,869;5829539,511;13,42950534;52,53293574
5034;11;12;12231101;12400723;2020;6;3;1;3;6;7;2;1;0;1;0;0;0;0;791906,8023;5838918,388;13,3131211;52,62162125
5035;11;7;7040405;7400927;2020;4;14;5;3;0;6;0;0;0;0;1;0;1;0;799012,3206;5821809,377;13,4023763;52,46440113
5036;11;12;12301205;12500928;2020;9;11;6;3;0;1;0;0;0;0;1;0;0;1;792380,978;5837729,812;13,31905507;52,61071135
5037;11;2;2010101;2100101;2020;12;18;1;3;0;1;2;0;0;0;1;0;0;1;797292,245;5825592,558;13,38050565;52,49925198
5038;11;4;4020313;4200311;2020;6;14;4;3;2;6;0;0;1;0;0;0;0;0;790694,9074;5826336,16;13,28424382;52,50947282
5040;11;12;12103219;12100204;2020;4;10;5;2;5;2;0;1;1;0;0;0;0;0;795681,592;5832885,339;13,36333529;52,56550027
5041;11;7;7020202;7200308;2020;11;8;5;3;5;2;0;1;1;0;0;0;0;0;795241,9043;5823528,273;13,34856039;52,48186026
5042;11;4;4010101;4100101;2020;9;14;7;3;2;6;0;0;1;0;0;0;0;0;791083,0339;5829201,32;13,29245416;52,53495182
5043;11;4;4020310;4200308;2020;7;14;5;3;2;6;0;0;1;0;0;0;1;0;790428,0902;5827723,185;13,28153415;52,52204971
5044;11;2;2050602;2500728;2020;4;8;5;3;5;2;0;1;1;0;0;0;0;0;802987,1844;5827645,509;13,46601288;52,51452041
5045;11;4;4010101;4100101;2020;10;21;7;2;0;1;2;0;0;0;1;0;0;0;791539,925;5830633,145;13,30042759;52,54754364
5046;11;7;7050502;7501133;2020;8;11;2;2;0;6;0;1;0;0;0;0;1;0;798456,4409;5818180,549;13,39097603;52,43217681
5047;11;7;7020202;7200308;2020;7;14;6;3;0;4;0;0;0;1;0;0;1;0;795243,0042;5823529,745;13,34857785;52,48187286
5048;11;7;7050501;7501030;2020;6;11;3;3;5;3;0;0;1;0;0;0;0;0;797884,0724;5820428,218;13,3845856;52,4526368
5049;11;7;7010104;7100206;2020;10;15;7;3;6;7;0;0;0;1;0;0;1;1;796003,2008;5824574,813;13,36066758;52,49082948
5050;11;7;7020202;7200308;2020;4;22;4;3;3;6;2;0;1;0;0;0;1;0;795399,6961;5823424,016;13,35078483;52,48084033
5051;11;3;3061131;3601142;2020;9;13;3;3;4;6;0;1;0;0;0;0;1;0;799165,0458;5830940,645;13,41282271;52,54616619
5052;11;9;9010201;9100202;2020;11;16;6;3;5;3;2;1;1;0;0;0;0;0;803268,9338;5824397,53;13,46719457;52,48525271
5053;11;11;11010101;11100101;2020;6;7;5;3;5;7;0;0;1;0;1;0;0;0;803724,4793;5834374,441;13,48299705;52,57441929
5054;11;3;3030716;3300517;2020;4;18;4;2;3;6;0;0;1;0;1;0;0;0;803321,222;5833644,665;13,47639728;52,56810347
5055;11;10;10010308;10100311;2020;8;13;2;3;3;6;0;0;1;0;0;0;0;0;808340,0204;5828034,955;13,54500683;52,51501105
5056;11;4;4041134;4400726;2020;7;7;4;3;3;6;0;0;1;0;0;1;0;0;790869,128;5824710,147;13,28538331;52,4948027
5057;11;7;7070703;7601544;2020;6;18;3;3;6;7;0;1;0;1;0;0;0;0;799802,2438;5813900,872;13,40687955;52,39307919
5058;11;3;3061332;3701657;2020;4;10;4;3;5;2;0;0;1;0;0;0;1;0;799984,4071;5830223,911;13,42422234;52,53929135
5059;11;9;9020601;9200613;2020;10;16;2;3;2;6;0;0;1;0;0;0;1;1;806095,1049;5821638,59;13,50615373;52,458949
5060;11;6;6040701;6400735;2020;12;8;2;3;1;5;0;1;0;0;0;1;0;1;781158,349;5815419,302;13,13490246;52,416583
5061;11;1;1011303;1100310;2020;8;9;4;2;5;3;0;1;0;0;0;0;0;0;798701,6594;5827896,885;13,40327432;52,5191375
5062;11;3;3061332;3601347;2020;7;8;1;2;0;7;0;1;0;0;0;0;0;0;799468,9149;5830322,14;13,41673288;52,54045533
5063;11;3;3061131;3601142;2020;5;10;4;3;5;3;0;1;0;0;0;0;1;0;799165,6915;5830372,818;13,41232082;52,54107614
5064;11;7;7050502;7501133;2020;10;5;2;3;5;2;2;0;1;0;1;0;0;0;798004,3966;5819004,887;13,38508144;52,43981258
5066;11;4;4030623;4300622;2020;4;16;4;3;5;2;0;0;1;0;1;0;0;0;793301,222;5826821,011;13,32296455;52,51242424
5067;11;1;1011204;1100207;2020;9;8;5;3;5;2;0;1;1;0;0;0;0;0;798637,7066;5827034,516;13,40156061;52,51144258
5068;11;7;7050501;7501030;2020;11;14;3;3;5;2;0;0;1;0;0;0;0;0;797869,8206;5820428,498;13,38437674;52,45264707
5069;11;3;3061332;3601348;2020;5;14;4;3;5;2;0;0;1;0;0;0;1;0;799816,6255;5830255,23;13,42178414;52,5396644
5070;11;10;10030726;10300733;2020;8;19;3;2;2;6;0;0;1;0;1;0;0;0;809468,7458;5827395,574;13,56099283;52,5086419
5071;11;10;10010206;10100208;2020;6;13;5;3;2;6;0;0;1;0;0;0;0;0;808322,6809;5832066,247;13,54849132;52,55114859
5072;11;6;6040703;6400737;2020;5;16;5;3;1;5;0;0;1;0;0;0;0;0;784739,4784;5815918,779;13,1878422;52,41921014
5073;11;7;7020202;7200308;2020;4;11;3;2;6;2;0;0;0;1;0;0;1;0;795493,9963;5823365,291;13,35211733;52,48026289
5074;11;1;1011102;1100102;2020;9;15;4;3;2;6;0;0;1;0;0;0;0;0;796423,9633;5827372,469;13,3693372;52,51567949
5075;11;6;6040703;6400737;2020;12;10;7;3;5;3;0;0;1;0;0;0;0;0;786189,8159;5816768,274;13,20983761;52,42607022
5076;11;4;4020313;4200311;2020;8;14;5;3;2;6;0;0;1;0;0;0;0;0;790653,9629;5827102,777;13,28431181;52,51636738
5077;11;1;1011102;1100102;2020;6;13;1;3;0;2;0;0;1;0;1;0;0;1;796453,881;5827390,807;13,36979314;52,51582761
5078;11;1;1033203;1300836;2020;10;21;1;3;6;2;2;0;1;1;0;0;0;1;796287,0826;5830281,195;13,36991809;52,54182771
5080;11;4;4020310;4200308;2020;4;11;3;2;3;6;0;0;1;0;0;1;0;0;790462,5492;5828450,171;13,28267563;52,5285488
5081;11;7;7040403;7400825;2020;11;11;4;3;2;6;0;0;1;0;0;0;0;0;797821,463;5820715,309;13,38392301;52,45524437
5082;11;2;2050602;2500727;2020;9;20;3;3;0;1;2;1;0;0;0;0;0;0;802177,8878;5827744,579;13,45421308;52,51585733
5083;11;1;1011303;1100310;2020;4;7;3;3;2;6;0;0;1;0;1;0;0;0;799131,8556;5827676,885;13,4093978;52,51692973
5084;11;11;11030721;11300722;2020;10;9;6;3;5;2;0;1;1;0;0;0;0;0;803767,0845;5827581,92;13,47741242;52,5135167
5085;11;1;1033203;1300836;2020;8;17;4;3;0;7;0;0;1;0;0;0;0;0;796231,7364;5830175,271;13,36900992;52,5409083
5086;11;2;2050602;2500728;2020;7;8;5;3;6;4;0;1;0;1;0;0;0;0;803079,5382;5827651,972;13,46737556;52,51452703
5087;11;1;1011104;1100104;2020;6;15;6;3;5;2;0;0;1;0;1;0;0;0;796180,2591;5825777,959;13,36433752;52,50151857
5088;11;10;10030726;10300733;2020;4;7;3;3;3;6;0;0;1;0;0;1;0;0;808658,5377;5827425,33;13,54912041;52,50936755
5089;11;9;9010101;9100101;2020;9;19;5;3;2;6;2;0;1;0;0;0;0;0;802630,9606;5825131,751;13,4584948;52,4921875
5090;11;7;7040403;7400824;2020;12;6;4;3;2;6;2;0;1;0;0;0;0;1;797845,9615;5822378,276;13,38576647;52,47013771
5091;11;1;1033203;1300836;2020;6;14;3;3;2;6;0;0;1;0;0;0;0;0;796299,4715;5830036,227;13,36988176;52,53962508
5093;11;3;3010104;3100101;2020;4;22;3;3;7;7;2;0;0;0;1;0;0;0;801042,0534;5838445,027;13,44723418;52,61239422
5094;11;1;1011303;1100310;2020;9;20;6;3;5;3;1;0;1;0;0;0;1;0;798780,909;5827996,633;13,40452841;52,51998819
5095;11;12;12103115;12100103;2020;7;19;1;3;0;1;0;0;1;0;0;0;0;1;795363,0194;5833705,363;13,3593792;52,57302394
5096;11;4;4020208;4200206;2020;4;14;3;3;2;6;0;0;1;0;0;0;1;0;788470,2005;5826050,17;13,25130682;52,50808982
5097;11;12;12304314;12500824;2020;10;9;6;3;2;6;0;0;1;0;0;0;0;0;790281,5202;5835683,842;13,2863425;52,59349486
5098;11;4;4041134;4400726;2020;12;14;4;3;2;6;0;0;1;0;0;0;1;0;790761,6891;5824870,33;13,28394504;52,496296
5099;11;3;3061332;3601347;2020;5;12;3;2;3;6;0;1;1;0;0;0;0;1;799501,9227;5830294,046;13,4171928;52,54018538
5100;11;3;3071638;3701659;2020;8;19;1;3;5;2;0;1;1;0;0;0;0;0;800016,3277;5828989,415;13,42357729;52,52820858
5101;11;12;12301203;12500930;2020;7;15;5;3;6;4;0;0;1;1;0;0;0;1;794063,6871;5835081,249;13,34148242;52,58606131
5102;11;7;7050502;7501133;2020;6;13;2;3;2;6;0;0;1;0;0;0;0;0;798192,196;5818900,192;13,38774267;52,43877174
5103;11;6;6030503;6300527;2020;10;14;4;3;2;6;0;0;1;0;0;0;0;0;790695,5904;5818604,131;13,2775146;52,44015384
5104;11;4;4030417;4300414;2020;4;13;1;3;5;2;0;1;1;0;0;0;0;0;791029,0934;5826477,361;13,28927752;52,5105605
5105;11;6;6030605;6300629;2020;9;17;2;3;3;6;0;0;1;0;1;0;0;0;791180,398;5818909,026;13,28489245;52,44262935
5106;11;5;5020629;5200634;2020;11;18;3;3;2;6;2;0;1;0;0;0;1;0;784982,7569;5826322,114;13,20029473;52,51236113
5107;11;3;3061332;3601348;2020;4;16;1;3;0;6;0;0;1;0;1;0;0;0;799771,3692;5830242,146;13,42110704;52,53957202
5108;11;10;10010308;10100311;2020;9;6;5;3;2;6;0;0;1;0;0;0;0;0;808075,3716;5827457,506;13,54058463;52,50998554
5109;11;7;7040403;7400824;2020;12;20;6;3;3;6;2;0;1;0;0;1;0;0;797346,2275;5822340,611;13,3783977;52,47007231
5110;11;7;7060601;7601236;2020;6;17;3;3;5;2;0;1;0;0;0;1;0;0;796608,831;5815997,411;13,3619437;52,41361158
5112;11;4;4020208;4200206;2020;4;14;1;3;2;6;0;0;1;0;0;0;0;0;787892,6623;5825956,738;13,24273997;52,50755724
5113;11;7;7020203;7200410;2020;9;15;6;2;1;5;0;0;1;0;1;0;0;0;795679,8609;5823971,726;13,35538408;52,48559851
5114;11;6;6040703;6400737;2020;7;11;3;3;1;5;0;0;1;0;0;0;0;0;786369,745;5816863,197;13,21255787;52,42682716
5115;11;7;7040403;7400824;2020;4;22;7;3;6;2;2;0;1;1;0;0;0;0;797829,1107;5822373,143;13,38551455;52,47010089
5116;11;4;4020313;4200311;2020;10;16;6;3;2;6;0;0;1;0;0;0;0;0;790723,5053;5826860,77;13,28512231;52,51416072
5117;11;2;2010101;2100101;2020;8;18;1;3;3;6;0;1;1;0;0;0;0;0;797885,713;5825496,206;13,38913618;52,49806467
5118;11;12;12103115;12100103;2020;7;11;6;3;2;1;0;1;1;0;0;0;0;1;795540,2929;5833283,95;13,36161187;52,56915016
